gene_id	gene_name	biotype	lncrna_class	tsne_f1	tsne_f2	screen_hit	assigned_cluster
ENSG00000231485.1_1	RP4-535B20.1	lncRNA	intergenic	-14.767868	-25.085527	no hit	1
ENSG00000237852.1_2	RP4-630A11.3	lncRNA	transcript_overlap	-72.199234	-0.6275455	no hit	2
ENSG00000248458.2_1	RP4-598P13.1	lncRNA	transcript_overlap	-26.160093	8.393937	lenient	2
ENSG00000232284.7_2	GNG12-AS1	lncRNA	transcript_overlap	7.2026553	46.215702	no hit	1
ENSG00000116729.13_2	WLS	mRNA	protein_coding	40.695095	-49.253414	lenient	1
ENSG00000233589.1_1	RP4-694A7.2	lncRNA	transcript_overlap	-16.501303	35.06936	no hit	2
ENSG00000234264.1_1	DEPDC1-AS1	lncRNA	promoter_overlap	-35.27765	48.44466	no hit	2
ENSG00000226088.1_1	RP11-180O5.2	lncRNA	transcript_overlap	-7.780034	20.688713	no hit	2
ENSG00000271992.1_1	RP11-42O15.3	lncRNA	intergenic	-31.700836	48.603096	no hit	2
ENSG00000229051.1_1	RP5-952N6.1	lncRNA	transcript_overlap	-4.818539	62.662594	no hit	2
ENSG00000226208.1_1	RP11-99H8.1	lncRNA	transcript_overlap	-3.6834855	59.26956	no hit	2
ENSG00000235782.1_1	RP3-333A15.1	lncRNA	transcript_overlap	-12.234626	21.134125	no hit	2
ENSG00000269933.1_2	RP3-333A15.2	lncRNA	transcript_overlap	-29.019854	54.10307	no hit	2
ENSG00000235079.1_1	ZRANB2-AS1	lncRNA	transcript_overlap	-11.885565	39.896927	no hit	2
ENSG00000229956.10_2	ZRANB2-AS2	lncRNA	promoter_overlap	60.41933	-43.70255	lenient	1
ENSG00000231985.1_1	RP11-82L20.1	lncRNA	transcript_overlap	-26.594757	57.62668	no hit	2
ENSG00000225087.1_1	RP4-660H19.1	lncRNA	transcript_overlap	-1.6275681	53.280506	no hit	2
ENSG00000280317.1_1	RP11-25L19.1	lncRNA	intergenic	2.3348315	61.877235	no hit	2
ENSG00000237324.3_1	RP11-439H8.4	lncRNA	transcript_overlap	-17.275324	37.505486	no hit	2
ENSG00000272864.1_1	RP11-17E13.2	lncRNA	intergenic	-12.100953	35.28935	no hit	2
ENSG00000178193.5_1	RP4-682C21.5	lncRNA	promoter_overlap	-23.100452	47.435993	lenient	2
ENSG00000230498.1_1	RP4-564M11.2	lncRNA	intergenic	-37.53518	-1.0999823	no hit	2
ENSG00000235927.4_1	NEXN-AS1	lncRNA	transcript_overlap	-35.864532	-1.4912723	no hit	2
ENSG00000273338.1_1	RP11-386I14.4	lncRNA	transcript_overlap	-37.069744	51.994503	lenient	2
ENSG00000237413.5_2	MGC27382	lncRNA	transcript_overlap	0.3026868	40.39567	no hit	2
ENSG00000235011.2_1	RP4-726F1.1	lncRNA	transcript_overlap	-24.60908	53.127724	no hit	2
ENSG00000260322.1_1	RP11-339A11.2	lncRNA	intergenic	-9.618982	62.434807	no hit	2
ENSG00000225598.1_1	RP11-339D23.1	lncRNA	intergenic	-30.203468	50.986534	no hit	2
ENSG00000233008.5_1	RP11-475O6.1	lncRNA	transcript_overlap	3.8590758	44.90688	no hit	2
ENSG00000233061.1_2	TTLL7-IT1	lncRNA	transcript_overlap	-55.671413	24.69115	no hit	2
ENSG00000271576.1_1	RP11-486G15.2	lncRNA	promoter_overlap	1.3901821	13.756628	lenient	2
ENSG00000180869.4_1	LINC01555	lncRNA	intergenic	-60.030342	-8.528852	no hit	2
ENSG00000055732.12_1	MCOLN3	mRNA	protein_coding	25.33667	30.358349	no hit	1
ENSG00000280099.1_1	RP11-33E12.2	lncRNA	intergenic	-62.90279	15.538731	no hit	2
ENSG00000223653.5_2	RP11-131L23.1	lncRNA	promoter_overlap	0.37660727	43.0648	no hit	2
ENSG00000273264.1_1	RP11-131L23.2	lncRNA	transcript_overlap	-64.22946	22.205616	no hit	2
ENSG00000282057.1_2	RP4-621F18.2	lncRNA	promoter_overlap	23.065702	10.051763	lenient	1
ENSG00000272691.1_1	RP11-290M5.4	lncRNA	promoter_overlap	-11.972362	34.228737	no hit	2
ENSG00000142871.16_2	CYR61	mRNA	protein_coding	1.3041719	-20.26034	no hit	1
ENSG00000236915.1_2	RP4-651E10.4	lncRNA	transcript_overlap	-4.862244	46.44467	no hit	2
ENSG00000261737.1_1	RP4-612B15.3	lncRNA	promoter_overlap	-52.108894	15.180287	no hit	2
ENSG00000267734.1_1	RP4-604K5.3	lncRNA	transcript_overlap	-46.475872	27.11431	no hit	2
ENSG00000267272.5_2	LINC01140	lncRNA	transcript_overlap	2.0790868	20.260458	no hit	1
ENSG00000237505.6_1	PKN2-AS1	lncRNA	promoter_overlap	0.26614913	42.4772	no hit	2
ENSG00000231999.6_1	FLJ27354	lncRNA	promoter_overlap	1.1314101	-1.6054273	no hit	2
ENSG00000272931.1_1	RP5-943J3.2	lncRNA	promoter_overlap	-34.74357	-6.7223115	no hit	2
ENSG00000229201.1_1	RP5-827O9.1	lncRNA	intergenic	-55.379265	17.37616	lenient	2
ENSG00000233593.8_2	RP4-665J23.1	lncRNA	promoter_overlap	39.717415	-50.95019	no hit	1
ENSG00000272094.1_1	RP4-665J23.4	lncRNA	intergenic	-15.055373	20.581964	no hit	2
ENSG00000273487.1_2	RP4-621B10.8	lncRNA	intergenic	-56.22966	25.997269	no hit	2
ENSG00000223745.7_2	CCDC18-AS1	lncRNA	promoter_overlap	11.273258	5.4628854	no hit	1
ENSG00000224093.5_1	RP5-1033H22.2	lncRNA	transcript_overlap	-21.77647	-4.873318	lenient	2
ENSG00000230439.2_2	RP11-488P3.1	lncRNA	transcript_overlap	10.058619	0.786656	no hit	2
ENSG00000236098.1_1	RP11-148B18.4	lncRNA	transcript_overlap	-37.68389	-44.810394	no hit	2
ENSG00000235501.5_1	RP4-639F20.1	lncRNA	promoter_overlap	-37.81659	-6.585264	lenient	2
ENSG00000231992.1_2	RP11-57H12.2	lncRNA	transcript_overlap	-48.714188	-1.4224398	no hit	2
ENSG00000226026.5_1	RP11-57H12.3	lncRNA	promoter_overlap	-16.794434	5.7553716	no hit	2
ENSG00000228852.6_2	RP11-57H12.5	lncRNA	transcript_overlap	-33.80934	3.430017	no hit	2
ENSG00000237954.7_1	RP11-14O19.2	lncRNA	intergenic	-4.397783	13.600415	no hit	2
ENSG00000233907.1_1	FLJ31662	lncRNA	intergenic	-51.987705	22.134544	no hit	2
ENSG00000228971.2_2	RP11-286B14.1	lncRNA	transcript_overlap	3.3625603	43.228497	no hit	2
ENSG00000271252.1_2	RP11-286B14.2	lncRNA	transcript_overlap	0.5070117	14.795598	no hit	2
ENSG00000232878.3_1	DPYD-AS1	lncRNA	transcript_overlap	-0.68883574	45.832947	no hit	2
ENSG00000232542.1_2	DPYD-IT1	lncRNA	transcript_overlap	-55.716694	31.176672	no hit	2
ENSG00000226053.1_1	RP5-1070A16.1	lncRNA	intergenic	-30.111233	37.681408	no hit	2
ENSG00000228084.1_1	RP5-884G6.2	lncRNA	promoter_overlap	-14.96653	1.5030701	no hit	2
ENSG00000241073.1_2	RP4-714D9.2	lncRNA	transcript_overlap	-43.86911	52.823563	no hit	2
ENSG00000224616.1_1	RTCA-AS1	lncRNA	promoter_overlap	-1.5658212	5.598545	no hit	2
ENSG00000273204.1_1	RP4-549L20.3	lncRNA	transcript_overlap	-5.107768	6.091619	no hit	2
ENSG00000235795.1_1	RP11-421L21.2	lncRNA	transcript_overlap	-60.706474	19.437914	no hit	2
ENSG00000233184.6_1	RP11-421L21.3	lncRNA	promoter_overlap	3.2803519	6.5677013	hit	2
ENSG00000225938.1_1	RP4-575N6.4	lncRNA	promoter_overlap	-20.697351	-11.623551	no hit	2
ENSG00000260940.1_1	RP4-575N6.5	lncRNA	intergenic	-40.63109	50.031605	no hit	2
ENSG00000231671.1_1	LINC01307	lncRNA	intergenic	-19.346748	34.746696	no hit	2
ENSG00000226715.2_1	RP11-411H5.1	lncRNA	intergenic	5.569366	40.87503	no hit	2
ENSG00000233359.1_1	RP11-202K23.1	lncRNA	intergenic	-2.2457542	52.52286	no hit	2
ENSG00000230768.7_1	RP11-251P6.1	lncRNA	intergenic	-15.916959	27.555256	no hit	2
ENSG00000233047.6_1	RP11-24P14.1	lncRNA	transcript_overlap	-15.784942	27.62196	no hit	2
ENSG00000237480.2_1	RP5-947P14.1	lncRNA	transcript_overlap	-5.3509617	39.77844	lenient	2
ENSG00000226822.2_1	RP11-356N1.2	lncRNA	intergenic	-5.9041977	12.526312	no hit	2
ENSG00000260879.1_2	RP11-483I13.5	lncRNA	promoter_overlap	-32.70467	-20.51697	no hit	2
ENSG00000280186.1_2	RP11-483I13.6	lncRNA	promoter_overlap	-14.745289	11.203957	lenient	2
ENSG00000273382.1_2	RP5-1065J22.8	lncRNA	transcript_overlap	-12.850753	6.6925373	lenient	2
ENSG00000270066.3_1	SCARNA2	lncRNA	intergenic	-15.24461	-25.631878	no hit	1
ENSG00000260246.1_1	AC000032.2	lncRNA	transcript_overlap	-38.10801	-34.483627	no hit	2
ENSG00000228420.1_1	RP4-735C1.6	lncRNA	intergenic	-59.85946	-23.421268	no hit	2
ENSG00000258673.1_1	LINC01397	lncRNA	intergenic	-6.439069	1.7935891	no hit	2
ENSG00000235526.1_1	RP5-1028L10.2	lncRNA	transcript_overlap	-55.558304	-29.654907	no hit	2
ENSG00000224965.1_1	KCNC4-AS1	lncRNA	intergenic	-22.902184	-41.264534	no hit	2
ENSG00000227963.1_1	RP5-1074L1.1	lncRNA	promoter_overlap	8.416781	-57.38434	lenient	2
ENSG00000224699.8_1	LAMTOR5-AS1	lncRNA	transcript_overlap	18.390451	-52.312	hit	1
ENSG00000273373.1_1	RP5-1074L1.4	lncRNA	transcript_overlap	-73.2023	-2.6231718	no hit	2
ENSG00000259834.1_1	RP11-284N8.3	lncRNA	intergenic	-73.514336	-4.2131643	lenient	2
ENSG00000273010.1_1	RP11-96K19.5	lncRNA	promoter_overlap	-53.30457	-24.665117	no hit	2
ENSG00000273221.1_1	RP5-1180E21.5	lncRNA	transcript_overlap	13.923272	-62.846413	no hit	1
ENSG00000243960.1_2	RP11-552M11.4	lncRNA	transcript_overlap	-32.285324	0.29233488	no hit	2
ENSG00000231346.5_1	LINC01160	lncRNA	transcript_overlap	-33.134995	-9.014689	lenient	2
ENSG00000227811.2_1	FAM212B-AS1	lncRNA	transcript_overlap	0.34415102	7.075625	no hit	2
ENSG00000273483.1_1	RP4-671G15.2	lncRNA	transcript_overlap	-29.46989	35.170925	no hit	2
ENSG00000225075.1_1	RP11-426L16.3	lncRNA	transcript_overlap	-36.870426	5.8066697	no hit	2
ENSG00000215866.7_1	LINC01356	lncRNA	promoter_overlap	0.84793454	9.317875	no hit	2
ENSG00000224167.1_1	RP3-522D1.1	lncRNA	promoter_overlap	-29.116491	-11.93524	no hit	2
ENSG00000226419.7_1	SLC16A1-AS1	lncRNA	promoter_overlap	18.183662	19.031715	no hit	1
ENSG00000235527.6_1	HIPK1-AS1	lncRNA	promoter_overlap	-12.258396	19.455748	no hit	2
ENSG00000282048.1_2	RP4-590F24.2	lncRNA	transcript_overlap	-12.761059	19.156412	lenient	2
ENSG00000228127.2_1	RP11-12L8.1	lncRNA	intergenic	-64.18745	12.56784	no hit	2
ENSG00000233154.5_2	RP4-655J12.4	lncRNA	transcript_overlap	-3.8090746	13.559254	lenient	2
ENSG00000272715.1_1	RP4-753F5.1	lncRNA	promoter_overlap	-47.640385	0.84258413	no hit	2
ENSG00000271427.1_1	RP11-188D8.1	lncRNA	intergenic	-66.792076	23.093124	lenient	2
ENSG00000279513.1_2	RP4-675C20.4	lncRNA	transcript_overlap	-65.873505	28.72618	lenient	2
ENSG00000226172.2_2	RP4-712E4.1	lncRNA	promoter_overlap	-11.53315	-8.629519	no hit	2
ENSG00000224238.2_1	WARS2-IT1	lncRNA	transcript_overlap	-37.749645	33.562065	no hit	2
ENSG00000231365.5_1	RP11-418J17.1	lncRNA	promoter_overlap	10.115045	41.89768	no hit	2
ENSG00000227712.1_1	RP11-418J17.3	lncRNA	promoter_overlap	-3.8667262	17.190302	no hit	2
ENSG00000232650.5_1	RP5-834N19.1	lncRNA	promoter_overlap	-28.323847	39.89815	no hit	2
ENSG00000260941.1_1	LINC00622	lncRNA	intergenic	-38.775764	45.566563	no hit	2
ENSG00000261662.1_1	RP5-1042I8.7	lncRNA	gene_nearby	-42.531773	37.872597	no hit	2
ENSG00000273406.1_1	RP11-114O18.1	lncRNA	intergenic	-28.204712	46.571114	no hit	2
ENSG00000223380.3	SEC22B	lncRNA	intergenic	41.84443	9.874494	no hit	1
ENSG00000226067.2	RP11-403I13.7	lncRNA	transcript_overlap	-30.301308	-14.100623	no hit	2
ENSG00000234998.1	RP11-439A17.10	lncRNA	transcript_overlap	-12.63778	55.554146	no hit	2
ENSG00000228826.2_1	RP11-344P13.4	lncRNA	intergenic	-22.360199	42.96019	no hit	2
ENSG00000272583.1_1	RP11-344P13.6	lncRNA	intergenic	-31.570183	48.81092	no hit	2
ENSG00000224857.1_1	RP11-344P13.1	lncRNA	intergenic	-33.51055	52.279057	no hit	2
ENSG00000232527.3	RP11-14N7.2	lncRNA	intergenic	6.1608453	19.190296	lenient	2
ENSG00000237343.1	RP11-763B22.4	lncRNA	intergenic	13.174806	52.77539	no hit	2
ENSG00000235999.1	RP11-403I13.8	lncRNA	transcript_overlap	-21.99764	28.088438	no hit	2
ENSG00000276216.1_1	CH17-373J23.1	lncRNA	intergenic	-4.025931	55.15708	no hit	2
ENSG00000236140.1	RP11-89F3.2	lncRNA	intergenic	10.952815	53.630867	no hit	2
ENSG00000244619.2_1	RP11-315I20.3	lncRNA	transcript_overlap	-43.41253	8.0934925	no hit	2
ENSG00000234222.6_2	RP11-315I20.1	lncRNA	promoter_overlap	1.4188975	-3.212495	no hit	2
ENSG00000233396.7_1	RP11-458D21.1	lncRNA	intergenic	0.45031184	15.078165	no hit	2
ENSG00000276509.1_1	CH17-353B19.1	lncRNA	transcript_overlap	-50.155903	20.297604	no hit	2
ENSG00000234225.2_1	RP4-704D21.2	lncRNA	intergenic	-25.681078	41.596447	no hit	2
ENSG00000237188.3_2	RP11-337C18.8	lncRNA	promoter_overlap	11.758259	17.336147	no hit	2
ENSG00000273071.1_2	RP11-337C18.10	lncRNA	promoter_overlap	-16.291409	32.54382	no hit	2
ENSG00000278811.4_1	LINC00624	lncRNA	transcript_overlap	3.5479922	45.48845	no hit	2
ENSG00000274415.1_1	RP11-433J22.2	lncRNA	transcript_overlap	-23.100372	31.207663	no hit	2
ENSG00000215859.8_2	RP6-74O6.2	lncRNA	transcript_overlap	19.266832	47.729256	no hit	2
ENSG00000273059.1_1	XXyac-YX155B6.7	lncRNA	transcript_overlap	-16.106716	62.90236	no hit	2
ENSG00000234245.2	RP11-94I2.4	lncRNA	intergenic	2.0114558	56.534832	no hit	2
ENSG00000227733.4	RP4-565E6.1	lncRNA	intergenic	13.3201885	57.160984	lenient	2
ENSG00000232265.7_1	XXyac-YX155B6.5	lncRNA	promoter_overlap	-13.196105	55.94502	no hit	2
ENSG00000234283.1_1	RP11-495P10.6	lncRNA	intergenic	-35.124363	22.037533	no hit	2
ENSG00000238107.1_1	RP11-495P10.5	lncRNA	transcript_overlap	-40.961403	14.229337	no hit	2
ENSG00000272824.1_1	RP6-74O6.6	lncRNA	intergenic	-29.012342	54.135826	no hit	2
ENSG00000254913.1_2	RP4-791M13.5	lncRNA	transcript_overlap	-29.788471	10.374012	no hit	2
ENSG00000255148.2_1	RP4-791M13.4	lncRNA	transcript_overlap	-51.874714	6.8399673	no hit	2
ENSG00000272755.1_1	RP11-326G21.1	lncRNA	transcript_overlap	1.9783092	-67.19818	no hit	2
ENSG00000275557.1_2	RP11-353N4.6	lncRNA	promoter_overlap	-24.718409	21.224596	no hit	2
ENSG00000272993.1_1	RP11-196G18.24	lncRNA	transcript_overlap	-35.713326	50.809578	no hit	2
ENSG00000264207.1	RP11-196G18.23	lncRNA	promoter_overlap	-21.43523	33.88254	no hit	2
ENSG00000276110.1_1	RP4-790G17.7	lncRNA	promoter_overlap	-31.627947	33.56903	lenient	2
ENSG00000203804.4_1	ADAMTSL4-AS1	lncRNA	transcript_overlap	-20.430815	-1.1595154	no hit	2
ENSG00000259357.2_1	RP11-316M1.12	lncRNA	transcript_overlap	16.426691	37.964073	no hit	1
ENSG00000231073.1_1	RP11-316M1.3	lncRNA	transcript_overlap	-39.588078	-20.873795	lenient	2
ENSG00000261168.1_1	RP11-68I18.10	lncRNA	gene_nearby	-43.680195	-3.7091024	no hit	2
ENSG00000232671.5_1	RP11-126K1.2	lncRNA	promoter_overlap	5.1882706	10.278026	lenient	2
ENSG00000273481.1_1	RP11-126K1.9	lncRNA	promoter_overlap	-50.55872	-21.671673	no hit	2
ENSG00000224645.1_1	RP11-126K1.8	lncRNA	transcript_overlap	-25.194075	11.8082485	no hit	2
ENSG00000237976.1_1	RP11-126K1.6	lncRNA	promoter_overlap	8.09085	10.238357	no hit	2
ENSG00000232536.1_2	RP11-74C1.4	lncRNA	promoter_overlap	-41.2569	-22.29305	no hit	2
ENSG00000227045.1_1	RP11-98D18.1	lncRNA	transcript_overlap	-45.922157	0.54013526	no hit	2
ENSG00000249602.1_2	RP11-98D18.3	lncRNA	transcript_overlap	-24.159832	-26.828276	lenient	2
ENSG00000268288.1_2	RP11-98D18.16	lncRNA	transcript_overlap	-56.276047	14.842992	lenient	2
ENSG00000203288.3_1	RP11-98D18.9	lncRNA	promoter_overlap	5.2502875	11.050999	no hit	2
ENSG00000234614.1_1	AL450992.2	lncRNA	transcript_overlap	-0.5419436	5.27603	no hit	2
ENSG00000237975.6_2	FLG-AS1	lncRNA	transcript_overlap	8.934506	43.173897	no hit	1
ENSG00000238279.1_1	BX470102.3	lncRNA	transcript_overlap	-41.871376	0.48443788	no hit	2
ENSG00000188643.10_1	S100A16	mRNA	protein_coding	27.90888	-19.974035	no hit	1
ENSG00000189334.8_1	S100A14	mRNA	protein_coding	0.7328296	-17.6733	no hit	1
ENSG00000271853.5_2	RP1-178F15.5	lncRNA	promoter_overlap	13.570879	-0.6350726	no hit	1
ENSG00000272030.1_2	RP1-178F15.4	lncRNA	promoter_overlap	16.906296	0.63512826	lenient	1
ENSG00000282386.1_1	RP11-422P24.12	lncRNA	transcript_overlap	-51.887802	-3.4511478	lenient	2
ENSG00000273026.1_1	RP11-422P24.10	lncRNA	transcript_overlap	-51.223984	-3.2897148	no hit	2
ENSG00000272654.1_1	RP11-422P24.11	lncRNA	promoter_overlap	-14.987827	11.039445	no hit	2
ENSG00000228013.1_1	RP11-350G8.5	lncRNA	transcript_overlap	-54.025116	-24.611141	lenient	2
ENSG00000229780.1_1	UBE2Q1-AS1	lncRNA	transcript_overlap	-52.941864	-28.57809	lenient	2
ENSG00000232093.1_1	RP11-307C12.11	lncRNA	transcript_overlap	-36.503628	-6.7988257	lenient	2
ENSG00000231064.6_2	MIR92B	lncRNA	transcript_overlap	25.034668	-28.84288	no hit	1
ENSG00000225855.6_1	RUSC1-AS1	lncRNA	transcript_overlap	-10.209812	-35.293262	no hit	2
ENSG00000227773.1_2	ASH1L-IT1	lncRNA	transcript_overlap	-72.63861	-1.1754264	no hit	2
ENSG00000235919.4_1	ASH1L-AS1	lncRNA	promoter_overlap	15.834802	-53.965157	no hit	1
ENSG00000232519.2_1	RP11-29H23.4	lncRNA	promoter_overlap	-24.514273	-33.791077	no hit	2
ENSG00000227673.1_1	RP11-243J18.2	lncRNA	transcript_overlap	-74.26001	2.8373961	no hit	2
ENSG00000273002.1_1	RP11-336K24.12	lncRNA	transcript_overlap	-37.295345	-9.250348	no hit	2
ENSG00000236947.5_1	RP11-98G7.1	lncRNA	intergenic	-50.924587	-4.428752	no hit	2
ENSG00000260460.1_1	RP11-284F21.8	lncRNA	intergenic	-46.825043	-12.356141	no hit	2
ENSG00000272971.1_1	RP11-284F21.11	lncRNA	intergenic	-53.165245	-2.1158261	no hit	2
ENSG00000237588.2_1	RP11-66D17.3	lncRNA	intergenic	-42.86231	-30.83878	no hit	2
ENSG00000223356.1_1	RP11-66D17.5	lncRNA	intergenic	-52.891933	-22.009653	lenient	2
ENSG00000228239.1_1	RP11-85G21.1	lncRNA	intergenic	-61.56113	6.0005937	no hit	2
ENSG00000271736.1_1	RP11-85G21.3	lncRNA	intergenic	-36.713882	-5.5647426	no hit	2
ENSG00000237189.1_1	RP11-85G21.2	lncRNA	intergenic	-48.23207	-1.3530865	no hit	2
ENSG00000176320.2_1	RP11-404O13.5	lncRNA	intergenic	-15.567457	22.10465	no hit	2
ENSG00000225670.4_1	CADM3-AS1	lncRNA	transcript_overlap	-10.379519	-6.5213456	no hit	2
ENSG00000224259.6_1	LINC01133	lncRNA	intergenic	10.452376	2.2656214	no hit	2
ENSG00000260766.1_1	RP11-226L15.5	lncRNA	transcript_overlap	-48.734165	-7.5355487	no hit	2
ENSG00000228606.1_1	RP11-574F21.2	lncRNA	promoter_overlap	-17.549156	1.760007	no hit	2
ENSG00000228863.8_2	RP11-404F10.2	lncRNA	transcript_overlap	9.962846	-55.67743	lenient	1
ENSG00000232188.1_1	RP11-312J18.6	lncRNA	transcript_overlap	-60.788662	-20.415724	no hit	2
ENSG00000198358.4_2	RP11-544M22.1	lncRNA	transcript_overlap	-45.531807	-34.254765	no hit	2
ENSG00000158874.11_2	APOA2	mRNA	protein_coding	-12.128927	-34.455784	no hit	2
ENSG00000283696.1_1	RP11-122G18.12	lncRNA	transcript_overlap	-31.807266	-36.482376	no hit	2
ENSG00000283360.1_1	RP11-122G18.10	lncRNA	transcript_overlap	-63.38193	-5.192483	no hit	2
ENSG00000283317.1_1	RP11-122G18.11	lncRNA	transcript_overlap	-54.79807	-23.639223	no hit	2
ENSG00000224515.1_1	RP11-5K23.5	lncRNA	transcript_overlap	-60.880066	-13.177561	no hit	2
ENSG00000226889.3_1	RP11-474I16.8	lncRNA	promoter_overlap	2.6086607	7.4679503	no hit	2
ENSG00000227094.1_1	RP11-565P22.2	lncRNA	transcript_overlap	-53.57312	9.4697895	no hit	2
ENSG00000272574.1_2	RP11-359K18.4	lncRNA	transcript_overlap	-39.75475	46.540318	no hit	2
ENSG00000232995.7_2	RGS5	lncRNA	promoter_overlap	14.087958	45.627857	no hit	2
ENSG00000237756.1_1	RP11-77M5.1	lncRNA	transcript_overlap	-15.971288	62.267353	no hit	2
ENSG00000269887.1_2	RP11-477H21.2	lncRNA	transcript_overlap	-35.47614	51.0894	no hit	2
ENSG00000224702.1_1	RP11-38C18.2	lncRNA	transcript_overlap	-37.84798	27.344519	no hit	2
ENSG00000236206.1_1	RP11-306I1.2	lncRNA	intergenic	-34.32738	23.882019	no hit	2
ENSG00000224358.1_1	RP11-466F5.8	lncRNA	transcript_overlap	-19.27343	24.112413	no hit	2
ENSG00000236364.3_1	RP11-525G13.2	lncRNA	transcript_overlap	-29.577589	31.171469	lenient	2
ENSG00000203307.2_1	RP11-375H19.2	lncRNA	transcript_overlap	-34.019424	22.30034	no hit	2
ENSG00000230898.1_2	RP11-9L18.3	lncRNA	transcript_overlap	-34.308094	21.999222	no hit	2
ENSG00000229588.1_1	RP11-479J7.2	lncRNA	intergenic	-6.407069	57.562626	no hit	2
ENSG00000225325.1_1	RP11-479J7.1	lncRNA	intergenic	-1.4490569	59.41745	no hit	2
ENSG00000231605.5_1	LINC01363	lncRNA	intergenic	-7.0319715	9.518059	no hit	2
ENSG00000272205.1_1	RP11-277B15.3	lncRNA	promoter_overlap	-11.855742	-3.6136496	no hit	2
ENSG00000272033.1_2	RP11-52A20.2	lncRNA	transcript_overlap	-63.996605	18.750914	no hit	2
ENSG00000233411.1_2	RP11-104L21.2	lncRNA	transcript_overlap	-55.10229	-3.657512	no hit	2
ENSG00000273160.1_2	RP11-104L21.3	lncRNA	transcript_overlap	-62.818	21.198072	no hit	2
ENSG00000232194.1_1	RP1-313L4.3	lncRNA	transcript_overlap	-50.804337	-4.7569366	no hit	2
ENSG00000228697.2_2	RP5-968D22.3	lncRNA	transcript_overlap	-19.181206	11.026594	no hit	2
ENSG00000235736.1_1	RP1-10C16.1	lncRNA	intergenic	-46.72657	27.762484	no hit	2
ENSG00000203601.3_1	LINC00970	lncRNA	intergenic	-2.631506	45.509056	no hit	2
ENSG00000213062.4_1	RP1-206D15.6	lncRNA	promoter_overlap	-13.594099	18.02791	no hit	2
ENSG00000231407.5_1	RP11-576I22.2	lncRNA	promoter_overlap	-36.08647	10.098023	no hit	2
ENSG00000231424.2_1	RP1-45C12.1	lncRNA	transcript_overlap	-37.554173	13.637811	no hit	2
ENSG00000233540.1_2	DNM3-IT1	lncRNA	transcript_overlap	-49.804787	0.008286294	no hit	2
ENSG00000279061.1_1	RP3-332O11.2	lncRNA	intergenic	-51.580765	-26.137554	lenient	2
ENSG00000224228.2_2	RP1-15D23.2	lncRNA	transcript_overlap	0.4847218	44.916695	no hit	2
ENSG00000226375.1_1	RP3-395P12.2	lncRNA	intergenic	-68.18048	2.1289167	no hit	2
ENSG00000203739.3_1	RP11-296O14.3	lncRNA	intergenic	-37.984497	-6.072967	no hit	2
ENSG00000238272.1_1	RP3-436N22.3	lncRNA	transcript_overlap	-55.332798	-11.001009	no hit	2
ENSG00000270084.1_1	GAS5-AS1	lncRNA	transcript_overlap	-60.341797	19.424843	no hit	2
ENSG00000234741.7_1	GAS5	lncRNA	promoter_overlap	-11.194108	-52.02603	no hit	2
ENSG00000236535.1_2	RC3H1-IT1	lncRNA	transcript_overlap	-36.91357	24.704126	lenient	2
ENSG00000224977.1_1	RP11-160H22.3	lncRNA	promoter_overlap	-7.938121	14.652322	no hit	2
ENSG00000227373.5_1	RP11-160H22.5	lncRNA	promoter_overlap	-24.297476	32.001587	no hit	2
ENSG00000223525.1_2	RABGAP1L-IT1	lncRNA	transcript_overlap	-46.357826	48.410755	no hit	2
ENSG00000260990.1_1	RP3-518E13.2	lncRNA	transcript_overlap	-39.8402	21.646402	no hit	2
ENSG00000227740.1_1	RP11-318C24.2	lncRNA	intergenic	-25.193075	34.320946	no hit	2
ENSG00000228686.2_1	RP11-492I21.1	lncRNA	transcript_overlap	-44.797234	50.80319	no hit	2
ENSG00000236021.1_1	RP11-195C7.1	lncRNA	promoter_overlap	-15.190439	16.27982	no hit	2
ENSG00000224687.1_1	RASAL2-AS1	lncRNA	promoter_overlap	-37.797417	9.60923	no hit	2
ENSG00000213057.5_2	C1orf220	lncRNA	promoter_overlap	-12.859057	14.604163	no hit	2
ENSG00000273384.1_1	RP5-1098D14.1	lncRNA	intergenic	-43.371964	42.200485	no hit	2
ENSG00000261060.1_1	RP11-545A16.4	lncRNA	gene_nearby	4.510456	-61.481216	no hit	2
ENSG00000229407.5_1	RP11-12M5.3	lncRNA	transcript_overlap	-38.56397	5.3713565	no hit	2
ENSG00000231966.1_1	RP11-12M5.4	lncRNA	intergenic	-44.26339	28.327131	lenient	2
ENSG00000272906.1_1	RP11-533E19.7	lncRNA	promoter_overlap	-24.022884	2.2238622	hit	2
ENSG00000261831.2_1	RP11-533E19.2	lncRNA	intergenic	-43.632057	28.303677	no hit	2
ENSG00000260360.1_1	RP11-533E19.5	lncRNA	promoter_overlap	-44.672314	28.14951	no hit	2
ENSG00000243155.1_2	RP11-46A10.5	lncRNA	transcript_overlap	-35.751904	-1.6138465	no hit	2
ENSG00000237292.1_1	RP11-540K16.1	lncRNA	intergenic	-40.93652	-0.96109074	no hit	2
ENSG00000179452.2_1	GM140	lncRNA	intergenic	-47.428394	1.792478	no hit	2
ENSG00000224810.1_1	RP11-538D16.2	lncRNA	gene_nearby	-60.692287	15.234323	no hit	2
ENSG00000228918.3_2	LINC01344	lncRNA	gene_nearby	-12.710801	32.08837	no hit	2
