group_id	ctrl_status	gene_name	gene_id	transcript_name	transcript_id	cleaner_transcript_biotype	cleaner_gene_biotype	CRISPhieRmix_FDR	is_hit	effect_size	csf	hESC_mean	endo_mean	qval_hESC_endo	endo_hESC_log2fc	endo_hESC_abslog2fc
NC_000020.11:+:6446723	experimental	CASC20	ENSG00000229876.1_1	CASC20-001	ENST00000415932.1_1	intergenic	intergenic	0.8237936592059821	no hit	1.68067139211819	lncRNA_good_csf	0.0392823969832687	0.1066868123601185	0.24740261667944896	0.09065928233695482	0.09065928233695482
NC_000017.11:+:82235773	mRNA	SLC16A3	ENSG00000141526.15_2	SLC16A3-205	ENST00000619321.1_1	protein_coding	protein_coding	0.709864191565852	no hit	1.68052397924182	protein_coding	4.32686829086419e-08	0.0013058479978027455	sleuth NA	0.0018826490069610206	0.0018826490069610206
NC_000005.10:-:4042242	experimental	CTD-2383I20.1	ENSG00000249994.1_1	CTD-2383I20.1-001	ENST00000506305.1_1	intergenic	intergenic	0.5980394920104051	no hit	1.6762319636771297	lncRNA_good_csf	0.4568439832568135	0.7400380623877276	0.20424821375962998	0.2562724804156657	0.2562724804156657
NC_000014.9:+:22929633	experimental	RP11-298I3.1	ENSG00000257285.5_1	RP11-298I3.1-002	ENST00000548322.1_1	promoter_overlap	promoter_overlap	0.8545150638190849	no hit	1.67290569088446	lncRNA_good_csf	0.7646398350030824	0.6714845185181064	0.18645667065032395	-0.07824376523362192	0.07824376523362192
NC_000008.11:+:127795821	experimental	PVT1	ENSG00000249859.8_2	PVT1-008	ENST00000522963.5_1	intergenic	transcript_overlap	0.441947007431904	no hit	1.67219570985659	lncRNA_good_csf	0.3192055253009535	0.0217348569418622	sleuth NA	-0.3686484849809871	0.3686484849809871
NC_000008.11:+:127795821	experimental	PVT1	ENSG00000249859.8_2	PVT1-009	ENST00000518528.1_1	intergenic	transcript_overlap	0.441947007431904	no hit	1.67219570985659	lncRNA_good_csf	1.98411112757491	0.12095324537771665	0.0206497644316022	-1.4125751571845369	1.4125751571845369
NC_000008.11:+:127795821	experimental	PVT1	ENSG00000249859.8_2	PVT1-007	ENST00000517790.1_1	intergenic	transcript_overlap	0.441947007431904	no hit	1.67219570985659	lncRNA_good_csf	3.036561193540616	0.0	0.00341589719888553	-2.013126762862225	2.013126762862225
NC_000008.11:+:127795821	experimental	PVT1	ENSG00000249859.8_2	PVT1-010	ENST00000523068.1_1	intergenic	transcript_overlap	0.441947007431904	no hit	1.67219570985659	lncRNA_good_csf	0.3868119975632055	0.26307041454275504	0.237627979018122	-0.13483715297406593	0.13483715297406593
NC_000009.12:+:14317086	experimental	RP11-120J1.1	ENSG00000225472.1_1	RP11-120J1.1-001	ENST00000416996.1_1	transcript_overlap	transcript_overlap	0.42263789263375295	no hit	1.6664281952597702	lncRNA_good_csf	0.1770537099729595	0.0352062967083248	0.17511067470327404	-0.18526185553934726	0.18526185553934726
NC_000015.10:+:77646322	experimental	LINGO1-AS1	ENSG00000259666.2_1	LINGO1-AS1-002	ENST00000558887.2_1	transcript_overlap	transcript_overlap	0.505065362752577	no hit	1.6659696153870702	lncRNA_good_csf	0.06494475731582895	0.06916521821769014	0.260804089376591	0.00570621572551539	0.00570621572551539
NC_000015.10:-:99105876	experimental	RP11-654A16.3	ENSG00000259475.1_2	RP11-654A16.3-001	ENST00000559468.1_1	promoter_overlap	transcript_overlap	0.773876135988677	no hit	1.66313322266351	lncRNA_good_csf	0.21713798351447697	0.2007429929868272	0.26563690320888	-0.019565341947772343	0.019565341947772343
NC_000014.9:-:70907323	experimental	RP1-292L20.3	ENSG00000274818.1_1	RP1-292L20.3-001	ENST00000616634.1_1	promoter_overlap	promoter_overlap	0.031464084434541	hit	1.66158436388496	lncRNA_good_csf	3.7119224394339247	2.515181231792745	0.06986929848153399	-0.4227167198153926	0.4227167198153926
NC_000011.10:+:76799963	experimental	RP11-21L23.2	ENSG00000261578.1_1	RP11-21L23.2-001	ENST00000566747.1_1	intergenic	intergenic	0.6292915850553399	no hit	1.6606339376315502	lncRNA_good_csf	0.9301995901316701	1.7296774217419602	0.0071018208252369795	0.499980435981071	0.499980435981071
NC_000010.11:+:6737372	experimental	RP11-554I8.2	ENSG00000223784.1_1	RP11-554I8.2-001	ENST00000417112.1_1	intergenic	intergenic	0.8026052242830971	no hit	1.65928500112612	lncRNA_good_csf	0.6780318146782649	0.0551642994409292	0.0274121705631672	-0.6693024106371054	0.6693024106371054
NC_000019.10:+:4770405	experimental	MIR7-3HG	ENSG00000176840.11_1	MIR7-3HG-008	ENST00000588923.5_1	intergenic	intergenic	0.502630465206752	no hit	1.6558775235347198	lncRNA_good_csf	0.13950804774734638	0.0	sleuth NA	-0.18841111363716134	0.18841111363716134
NC_000005.10:+:97089075	experimental	CTD-2215E18.1	ENSG00000251513.2_2	CTD-2215E18.1-001	ENST00000504578.2_1	transcript_overlap	transcript_overlap	0.516869306283014	no hit	1.65569850075813	lncRNA_good_csf	0.03285070861861525	0.1671440534343165	0.09893986415150698	0.17635089729269388	0.17635089729269388
NC_000006.12:+:41868622	experimental	RP5-973N23.4	ENSG00000227516.1_1	RP5-973N23.4-001	ENST00000417465.1_1	transcript_overlap	transcript_overlap	0.635683781152235	no hit	1.65557977761002	lncRNA_good_csf	0.586050888227833	0.15263525778185	0.16472660855770002	-0.4605030045714412	0.4605030045714412
NC_000017.11:-:28747877	experimental	AC010761.9	ENSG00000265474.1_1	AC010761.9-001	ENST00000577325.1_1	promoter_overlap	transcript_overlap	0.865182863361248	no hit	1.65193677546218	lncRNA_good_csf	2.058044770559075	1.68429027068435	0.13670698188338098	-0.1880688398127331	0.1880688398127331
NC_000001.11:+:9182188	experimental	RP3-510D11.2	ENSG00000234546.3_1	RP3-510D11.2-002	ENST00000635271.1_1	promoter_overlap	transcript_overlap	0.870749998473098	no hit	1.6500533701162299	lncRNA_good_csf	0.22086688380237	0.01218339269345915	0.080812941667026	-0.2704351970891592	0.2704351970891592
NC_000001.11:+:9182188	experimental	RP3-510D11.2	ENSG00000234546.3_1	RP3-510D11.2-001	ENST00000412639.2_1	promoter_overlap	transcript_overlap	0.870749998473098	no hit	1.6500533701162299	lncRNA_good_csf	1.04745211712059	0.0752432259472449	0.0236474660854349	-0.929166670269229	0.929166670269229
NC_000020.11:-:47412307	experimental	RP1-148H17.1	ENSG00000224565.1_1	RP1-148H17.1-001	ENST00000437920.1_1	intergenic	intergenic	0.0586439566090937	hit	1.6471059073396999	lncRNA_good_csf	0.03286958734546875	0.12666828679415448	sleuth NA	0.12540471287814187	0.12540471287814187
NC_000001.11:-:228487082	experimental	RP5-915N17.11	ENSG00000279306.1_1	RP5-915N17.11-001	ENST00000623748.1_1	promoter_overlap	promoter_overlap	0.459985225696089	no hit	1.6466119468389198	lncRNA_good_csf	0.12192359162492453	0.2363987944391435	0.20201842534823	0.140169727753935	0.140169727753935
NC_000003.12:-:184105177	experimental	HTR3E-AS1	ENSG00000238020.1_1	HTR3E-AS1-001	ENST00000431427.1_1	transcript_overlap	transcript_overlap	0.7782948649943009	no hit	1.64332484226902	lncRNA_good_csf	0.1108174843454628	0.117465307560743	sleuth NA	0.00860825212570529	0.00860825212570529
NC_000020.11:+:57114991	experimental	RP11-560A15.3	ENSG00000203266.2_1	RP11-560A15.3-001	ENST00000366097.2_1	intergenic	intergenic	0.8920831301800699	no hit	1.64032364080364	lncRNA_good_csf	0.34743269476327154	0.2257191171602785	0.18149471974136602	-0.13658479873424442	0.13658479873424442
NC_000001.11:-:5090898	experimental	RP11-542C10.1	ENSG00000231510.1_1	RP11-542C10.1-001	ENST00000443270.1_1	intergenic	intergenic	0.908688640374416	no hit	1.6365932552951798	lncRNA_good_csf	0.2791461707246715	0.2597668946306605	0.26805186704736805	-0.022024329135478284	0.022024329135478284
NC_000017.11:-:7584085	experimental	AC113189.5	ENSG00000233223.2_1	AC113189.5-001	ENST00000417897.1_1	promoter_overlap	promoter_overlap	0.6757170853229449	no hit	1.63546624160651	lncRNA_good_csf	10.315391882222054	4.73720194313518	0.0209701998352798	-0.979867344590822	0.979867344590822
NC_000017.11:-:7584085	experimental	AC113189.5	ENSG00000233223.2_1	AC113189.5-002	ENST00000415124.1_1	promoter_overlap	promoter_overlap	0.6757170853229449	no hit	1.63546624160651	lncRNA_good_csf	0.33274406883841845	0.0	sleuth NA	-0.4143997616214625	0.4143997616214625
NC_000015.10:+:84421660	experimental	RP11-182J1.13	ENSG00000259774.1_1	RP11-182J1.13-001	ENST00000559866.1_1	intergenic	intergenic	0.00211436723196616	hit	1.6314557642445902	lncRNA_good_csf	0.5101427393244575	0.8842131036897746	0.0550078952072198	0.31927722223062105	0.31927722223062105
NC_000010.11:-:93788590	experimental	RP11-437J2.4	ENSG00000280485.1_1	RP11-437J2.4-001	ENST00000627075.1_1	promoter_overlap	transcript_overlap	0.834398654471228	no hit	1.62866945642268	lncRNA_good_csf	0.04556857132228255	0.11600000520877315	sleuth NA	0.09404935287939037	0.09404935287939037
NC_000001.11:+:38859983	experimental	RP5-864K19.4	ENSG00000228436.2_1	RP5-864K19.4-003	ENST00000456813.1_1	promoter_overlap	promoter_overlap	0.8198126028617729	no hit	1.6249423646085102	lncRNA_good_csf	0.1828960964867475	0.060351753837554	sleuth NA	-0.15778042147495133	0.15778042147495133
NC_000001.11:+:38859983	experimental	RP5-864K19.4	ENSG00000228436.2_1	RP5-864K19.4-001	ENST00000433671.2_1	promoter_overlap	promoter_overlap	0.8198126028617729	no hit	1.6249423646085102	lncRNA_good_csf	0.3158519944393105	0.7438867936241425	0.123626321005436	0.4063091635067282	0.4063091635067282
NC_000002.12:+:30346645	experimental	AC109642.1	ENSG00000235997.2_1	AC109642.1-002	ENST00000421976.2_1	intergenic	intergenic	0.0932473901168402	hit	1.6241380398952499	lncRNA_good_csf	0.16611988723967147	0.2174000691222035	0.119373631134968	0.0620872351146286	0.0620872351146286
NC_000012.12:+:40550687	experimental	MUC19	ENSG00000205592.13_2	MUC19-005	ENST00000542482.4_1	intergenic	transcript_overlap	0.512224458443296	no hit	1.62318167334775	lncRNA_good_csf	0.2163469491009565	0.0	sleuth NA	-0.28255479979604514	0.28255479979604514
NC_000007.14:-:30524379	experimental	AC005154.6	ENSG00000196295.11_2	AC005154.6-029	ENST00000626245.1_1	transcript_overlap	promoter_overlap	0.4822370546769121	no hit	1.62286710329683	lncRNA_good_csf	0.22439238552369012	0.4664292321853945	0.253550612432043	0.2602414724304064	0.2602414724304064
NC_000015.10:+:101168364	experimental	RP11-424I19.2	ENSG00000259182.5_1	RP11-424I19.2-002	ENST00000557903.5_1	intergenic	intergenic	0.880204543501897	no hit	1.61947063488298	lncRNA_good_csf	1.6167075712735	0.2201817561666605	0.069753022003857	-1.1006566406407137	1.1006566406407137
NC_000007.14:-:144355528	experimental	OR2A1-AS1	ENSG00000244479.6_2	OR2A1-AS1-007	ENST00000463561.5_1	promoter_overlap	promoter_overlap	0.8848267147162808	no hit	1.60881911687991	lncRNA_good_csf	0.1870297559829105	0.0	sleuth NA	-0.2473561003302123	0.2473561003302123
NC_000001.11:-:19596883	experimental	RP5-1056L3.1	ENSG00000235185.1_1	RP5-1056L3.1-001	ENST00000416470.1_1	promoter_overlap	promoter_overlap	0.6512792960061811	no hit	1.60575107044431	lncRNA_good_csf	0.0	0.2366086809040145	sleuth NA	0.3063890383619525	0.3063890383619525
NC_000007.14:-:74976890	experimental	AC004878.2	ENSG00000224804.4	AC004878.2-002	ENST00000452986.1	transcript_overlap	transcript_overlap	0.780855094037391	no hit	1.60484717759761	lncRNA_good_csf	0.2895551170401685	0.7133476524970795	0.262141044792809	0.40994447909676174	0.40994447909676174
NC_000015.10:-:88605108	experimental	LINC01586	ENSG00000249487.6_1	LINC01586-002	ENST00000560368.1_1	intergenic	intergenic	0.7432504409496521	no hit	1.6037789452951101	lncRNA_good_csf	0.0	19.6639975239746	0.0006681886091175531	4.369047470587651	4.369047470587651
NC_000001.11:+:172752942	experimental	RP3-332O11.2	ENSG00000279061.1_1	RP3-332O11.2-001	ENST00000624123.1_1	intergenic	intergenic	0.928227267576292	no hit	1.59984094631372	lncRNA_good_csf	0.5895254493477695	0.35597033498593894	0.231087398752062	-0.2292704986569697	0.2292704986569697
NC_000007.14:+:11192777	experimental	AC004538.3	ENSG00000230333.6_2	AC004538.3-011	ENST00000611449.1_1	intergenic	transcript_overlap	0.610045447208107	no hit	1.5954205702004498	lncRNA_good_csf	0.2126660327300975	0.41086989853237454	sleuth NA	0.2184026698071227	0.2184026698071227
NC_000015.10:+:94856699	experimental	RP11-255M2.3	ENSG00000277654.4_2	RP11-255M2.3-001	ENST00000618377.1_1	promoter_overlap	transcript_overlap	0.912035250433284	no hit	1.59452129660344	lncRNA_good_csf	0.2475788126386855	0.4950743555441015	0.24348509935329102	0.2610862796811651	0.2610862796811651
NC_000015.10:+:94856699	experimental	RP11-255M2.3	ENSG00000277654.4_2	RP11-255M2.3-004	ENST00000614581.1_2	promoter_overlap	transcript_overlap	0.912035250433284	no hit	1.59452129660344	lncRNA_good_csf	0.16644660412486598	0.3613753302691116	0.21690860930219896	0.22294460447637865	0.22294460447637865
NC_000016.10:+:689243	experimental	LA16c-313D11.12	ENSG00000261659.2_1	LA16c-313D11.12-002	ENST00000575305.1_1	transcript_overlap	transcript_overlap	0.906919115771052	no hit	1.5928312497660901	lncRNA_good_csf	0.1524616281098975	0.3627613975239945	0.035409209476283995	0.24181427032531436	0.24181427032531436
NC_000019.10:+:47484297	experimental	NAPA-AS1	ENSG00000268061.5_1	NAPA-AS1-002	ENST00000594367.1_1	promoter_overlap	promoter_overlap	0.8093617353728491	no hit	1.5904591548514802	lncRNA_good_csf	0.8161786338676875	0.6885388070182004	0.19019620648876	-0.10513077213775844	0.10513077213775844
NC_000019.10:+:47484297	experimental	NAPA-AS1	ENSG00000268061.5_1	NAPA-AS1-001	ENST00000593284.5_1	promoter_overlap	promoter_overlap	0.8093617353728491	no hit	1.5904591548514802	lncRNA_good_csf	0.200057841205732	0.29435004205718	0.16968196317684098	0.1091238868417256	0.1091238868417256
NC_000009.12:-:111599820	mRNA	PTGR1	ENSG00000106853.17_2	PTGR1-201	ENST00000407693.6_2	protein_coding	protein_coding	0.741446048499457	no hit	1.5904162636515702	protein_coding	1.5226203096705202	359.8843043504335	0.000425400288227333	7.160469511926437	7.160469511926437
NC_000018.10:-:76255239	experimental	RP11-94B19.7	ENSG00000265717.1_1	RP11-94B19.7-001	ENST00000579714.1_1	intergenic	intergenic	0.7706651542497499	no hit	1.5889624582291102	lncRNA_good_csf	0.04430283636019025	0.2450899118735565	sleuth NA	0.2537097893120028	0.2537097893120028
NC_000015.10:-:55346751	experimental	RP11-139H15.6	ENSG00000277548.1_2	RP11-139H15.6-001	ENST00000618841.1_1	transcript_overlap	transcript_overlap	0.8311844968855059	no hit	1.5872827811086	lncRNA_good_csf	0.310266845766963	0.8339783678680099	0.16548716218232698	0.4851159647067849	0.4851159647067849
NC_000001.11:+:218510096	experimental	C1orf143	ENSG00000228208.6_1	C1orf143-001	ENST00000443836.5_1	intergenic	intergenic	0.9265661426059052	no hit	1.5868094558763302	lncRNA_good_csf	0.05709011064809415	0.0	sleuth NA	-0.08009836313878177	0.08009836313878177
NC_000016.10:+:13953155	experimental	CTD-2135D7.3	ENSG00000263234.1_1	CTD-2135D7.3-001	ENST00000576600.1_1	gene_nearby	gene_nearby	0.877831273769442	no hit	1.58420287856336	lncRNA_good_csf	0.03301571663900635	0.15045807977519166	sleuth NA	0.15534621180267505	0.15534621180267505
NC_000002.12:+:11681436	experimental	AC106875.1	ENSG00000228496.1_1	AC106875.1-001	ENST00000435175.1_1	transcript_overlap	transcript_overlap	0.863629235510415	no hit	1.5835527496450401	lncRNA_good_csf	0.15571870711185398	0.19886912806472096	0.47240656171843104	0.05288387880553876	0.05288387880553876
NC_000002.12:+:11681436	experimental	AC106875.1	ENSG00000228496.1_1	AC106875.1-002	ENST00000455754.1_1	transcript_overlap	transcript_overlap	0.863629235510415	no hit	1.5835527496450401	lncRNA_good_csf	0.3677932924717285	0.4426947723121145	0.395613107016957	0.07691588471346174	0.07691588471346174
NC_000023.11:+:140764596	experimental	LINC00632	ENSG00000203930.10_1	LINC00632-004	ENST00000602535.1_1	intergenic	intergenic	0.7252713286043391	no hit	1.58329280636295	lncRNA_good_csf	1.8420741662557	2.6799722452396546	0.035702732772341005	0.37275068197476535	0.37275068197476535
NC_000001.11:-:116466495	experimental	RP4-655J12.4	ENSG00000233154.5_2	RP4-655J12.4-006	ENST00000430107.1_1	intergenic	transcript_overlap	0.862179318919081	no hit	1.5813413535002199	lncRNA_good_csf	1.882612175251055	1.416922931000205	0.124736821481453	-0.2542052803703259	0.2542052803703259
NC_000005.10:-:150672466	experimental	CTC-345K18.2	ENSG00000250309.2_1	CTC-345K18.2-001	ENST00000511626.2_1	promoter_overlap	transcript_overlap	0.7991999354775269	no hit	1.58085022706747	lncRNA_good_csf	3.474330080762715	1.76974582001402	0.0964661829086291	-0.6919181049670831	0.6919181049670831
NC_000019.10:-:56538350	experimental	AC005498.3	ENSG00000267421.6_1	AC005498.3-005	ENST00000601933.5_1	promoter_overlap	promoter_overlap	0.7293523841773659	no hit	1.5787181899095601	lncRNA_good_csf	0.057427367930990514	0.0	sleuth NA	-0.08055857159635489	0.08055857159635489
NC_000019.10:-:56538350	experimental	AC005498.3	ENSG00000267421.6_1	AC005498.3-003	ENST00000587920.5_1	promoter_overlap	promoter_overlap	0.7293523841773659	no hit	1.5787181899095601	lncRNA_good_csf	0.0778295673728147	0.0	sleuth NA	-0.10812906886482884	0.10812906886482884
NC_000008.11:+:114282081	experimental	RP11-267L5.1	ENSG00000254339.5_1	RP11-267L5.1-004	ENST00000520543.1_1	intergenic	intergenic	0.8587026149485659	no hit	1.5783419811811799	lncRNA_good_csf	102.27394252599147	1.6344106964011198	0.00243256577310651	-5.29285220278235	5.29285220278235
NC_000008.11:+:114282081	experimental	RP11-267L5.1	ENSG00000254339.5_1	RP11-267L5.1-005	ENST00000521523.5_1	intergenic	intergenic	0.8587026149485659	no hit	1.5783419811811799	lncRNA_good_csf	77.8870004746361	0.0	0.000305100054445713	-6.301715677813992	6.301715677813992
NC_000008.11:+:114282081	experimental	RP11-267L5.1	ENSG00000254339.5_1	RP11-267L5.1-001	ENST00000507929.2_1	intergenic	intergenic	0.8587026149485659	no hit	1.5783419811811799	lncRNA_good_csf	73.77365431532023	9.971294358148077	0.000490199239637195	-2.768796301399874	2.768796301399874
NC_000008.11:+:114282081	experimental	RP11-267L5.1	ENSG00000254339.5_1	RP11-267L5.1-002	ENST00000519248.1_1	intergenic	intergenic	0.8587026149485659	no hit	1.5783419811811799	lncRNA_good_csf	63.28515486779926	2.416985362007405	0.000529222127327445	-4.233689647258894	4.233689647258894
NC_000008.11:+:114282081	experimental	RP11-267L5.1	ENSG00000254339.5_1	RP11-267L5.1-003	ENST00000523682.1_1	intergenic	intergenic	0.8587026149485659	no hit	1.5783419811811799	lncRNA_good_csf	8.97769180953072	0.6987714358048485	0.009758124221299829	-2.554214352504977	2.554214352504977
NC_000017.11:+:81843161	experimental	RP11-498C9.2	ENSG00000262831.1_1	RP11-498C9.2-001	ENST00000576784.1_1	transcript_overlap	transcript_overlap	0.684336996451922	no hit	1.57626702000645	lncRNA_good_csf	0.0	0.077020672165555	sleuth NA	0.10704594100980283	0.10704594100980283
NC_000004.12:-:173169679	experimental	RP11-10K16.1	ENSG00000245213.6_1	RP11-10K16.1-001	ENST00000500914.6_1	promoter_overlap	promoter_overlap	0.808740626842994	no hit	1.57045047080706	lncRNA_good_csf	0.2728858136084355	0.09533868142882512	0.0836672075843823	-0.2167259819460324	0.2167259819460324
NC_000014.9:+:40954919	experimental	RP11-129M6.1	ENSG00000251363.2_1	RP11-129M6.1-001	ENST00000515218.2_1	intergenic	intergenic	0.857919265899813	no hit	1.57037005120394	lncRNA_good_csf	4.786074298461799	5.087541717843711	0.0303065520728059	0.0732749050948363	0.0732749050948363
NC_000005.10:+:16617233	experimental	CTC-461F20.1	ENSG00000250415.1_2	CTC-461F20.1-001	ENST00000504935.1_1	promoter_overlap	promoter_overlap	0.731343785530799	no hit	1.56873284096652	lncRNA_good_csf	0.14306030628702052	0.03048624541284995	sleuth NA	-0.1495762717703005	0.1495762717703005
